c2;c3;NameAuto;c4;c4o;c5;c5m;c6;c6a;c7;c8;c8_o;ListVehicles;PARENT_KEY;KEY;Fexp
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:5c62a243-ac45-46e8-81eb-935a6200ef7d;uuid:5c62a243-ac45-46e8-81eb-935a6200ef7d/accepted/C/C.1/vehicles[1];451,12
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:d4d840c7-c804-4e6e-bf44-69b171b66472;uuid:d4d840c7-c804-4e6e-bf44-69b171b66472/accepted/C/C.1/vehicles[1];150,71
1;A;Automóvil;1;;1;25126;2;1;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:29f21c62-3beb-459b-8eec-619d015a9c7c;uuid:29f21c62-3beb-459b-8eec-619d015a9c7c/accepted/C/C.1/vehicles[1];155,29
1;B;Campero/Camioneta;1;;1;11001;2;1;1996;1;;Vehículo No. 1: Campero/Camioneta (1996);uuid:b24d7401-973c-45e5-941b-96fc8c5bd4c3;uuid:b24d7401-973c-45e5-941b-96fc8c5bd4c3/accepted/C/C.1/vehicles[1];183,99
1;A;Automóvil;1;;1;11001;2;1;2017;1;;Vehículo No. 1: Automóvil (2017);uuid:9c3867d0-5ead-4d56-b70e-e75134004a54;uuid:9c3867d0-5ead-4d56-b70e-e75134004a54/accepted/C/C.1/vehicles[1];181,95
2;E;Motocicleta;1;;;;2;8;2001;1;;Vehículo No. 2: Motocicleta (2001);uuid:9c3867d0-5ead-4d56-b70e-e75134004a54;uuid:9c3867d0-5ead-4d56-b70e-e75134004a54/accepted/C/C.1/vehicles[2];181,95
3;E;Motocicleta;1;;;;2;8;2023;1;;Vehículo No. 3: Motocicleta (2023);uuid:9c3867d0-5ead-4d56-b70e-e75134004a54;uuid:9c3867d0-5ead-4d56-b70e-e75134004a54/accepted/C/C.1/vehicles[3];181,95
1;B;Campero/Camioneta;1;;1;11001;2;1;2010;1;;Vehículo No. 1: Campero/Camioneta (2010);uuid:4403a860-55fd-4ae9-be62-682fe0d65f86;uuid:4403a860-55fd-4ae9-be62-682fe0d65f86/accepted/C/C.1/vehicles[1];174,17
1;E;Motocicleta;1;;;;2;8;2023;1;;Vehículo No. 1: Motocicleta (2023);uuid:ae297515-7cc9-49db-881e-07741082af5c;uuid:ae297515-7cc9-49db-881e-07741082af5c/accepted/C/C.1/vehicles[1];197,66
1;A;Automóvil;1;;1;11001;2;5;2017;1;;Vehículo No. 1: Automóvil (2017);uuid:62369aa2-8d02-4b90-b1b3-c7a477b8ced2;uuid:62369aa2-8d02-4b90-b1b3-c7a477b8ced2/accepted/C/C.1/vehicles[1];196,30
1;A;Automóvil;1;;1;25175;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:cbf58ae4-a746-4049-9dc2-6235570f84a4;uuid:cbf58ae4-a746-4049-9dc2-6235570f84a4/accepted/C/C.1/vehicles[1];33,80
1;A;Automóvil;1;;1;25175;2;1;2022;1;;Vehículo No. 1: Automóvil (2022);uuid:3f96f4ce-7223-48ac-b843-61f7b3d74978;uuid:3f96f4ce-7223-48ac-b843-61f7b3d74978/accepted/C/C.1/vehicles[1];146,01
2;A;Automóvil;1;;1;25126;2;1;2020;1;;Vehículo No. 2: Automóvil (2020);uuid:3f96f4ce-7223-48ac-b843-61f7b3d74978;uuid:3f96f4ce-7223-48ac-b843-61f7b3d74978/accepted/C/C.1/vehicles[2];146,01
1;A;Automóvil;1;;2;5001;2;1;1999;1;;Vehículo No. 1: Automóvil (1999);uuid:332bbd69-f0ae-42e8-9278-a48d8af44f36;uuid:332bbd69-f0ae-42e8-9278-a48d8af44f36/accepted/C/C.1/vehicles[1];27,86
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:ef784eb1-49a1-4bea-a158-ad7d97137f95;uuid:ef784eb1-49a1-4bea-a158-ad7d97137f95/accepted/C/C.1/vehicles[1];177,93
1;A;Automóvil;1;;1;25126;2;7;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:7960aa29-a954-43b7-a2cb-c49835f67497;uuid:7960aa29-a954-43b7-a2cb-c49835f67497/accepted/C/C.1/vehicles[1];124,00
1;A;Automóvil;1;;1;11001;2;1;2014;1;;Vehículo No. 1: Automóvil (2014);uuid:6fdb0bf8-99dd-4211-929f-aa6c4b99027c;uuid:6fdb0bf8-99dd-4211-929f-aa6c4b99027c/accepted/C/C.1/vehicles[1];145,21
2;E;Motocicleta;1;;;;2;8;2017;1;;Vehículo No. 2: Motocicleta (2017);uuid:6fdb0bf8-99dd-4211-929f-aa6c4b99027c;uuid:6fdb0bf8-99dd-4211-929f-aa6c4b99027c/accepted/C/C.1/vehicles[2];145,21
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:b2b02c16-1137-4e81-b1f4-15ad173ee5ee;uuid:b2b02c16-1137-4e81-b1f4-15ad173ee5ee/accepted/C/C.1/vehicles[1];521,24
2;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 2: Automóvil (2019);uuid:b2b02c16-1137-4e81-b1f4-15ad173ee5ee;uuid:b2b02c16-1137-4e81-b1f4-15ad173ee5ee/accepted/C/C.1/vehicles[2];521,24
3;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 3: Motocicleta (2020);uuid:b2b02c16-1137-4e81-b1f4-15ad173ee5ee;uuid:b2b02c16-1137-4e81-b1f4-15ad173ee5ee/accepted/C/C.1/vehicles[3];521,24
1;E;Motocicleta;1;;;;2;8;2018;1;;Vehículo No. 1: Motocicleta (2018);uuid:854ad59c-5cc1-40a9-ac1f-4e73d4021d86;uuid:854ad59c-5cc1-40a9-ac1f-4e73d4021d86/accepted/C/C.1/vehicles[1];64,93
1;A;Automóvil;1;;1;11001;2;1;2021;1;;Vehículo No. 1: Automóvil (2021);uuid:569fa8d1-e52e-45fa-b67f-f99a0720cced;uuid:569fa8d1-e52e-45fa-b67f-f99a0720cced/accepted/C/C.1/vehicles[1];437,87
2;E;Motocicleta;1;;;;2;8;2013;1;;Vehículo No. 2: Motocicleta (2013);uuid:569fa8d1-e52e-45fa-b67f-f99a0720cced;uuid:569fa8d1-e52e-45fa-b67f-f99a0720cced/accepted/C/C.1/vehicles[2];437,87
1;A;Automóvil;1;;1;11001;1;1;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:b382d22a-8065-4339-ba81-182aa1de732b;uuid:b382d22a-8065-4339-ba81-182aa1de732b/accepted/C/C.1/vehicles[1];300,47
1;A;Automóvil;1;;1;11001;1;1;2022;1;;Vehículo No. 1: Automóvil (2022);uuid:896dfd5e-43b1-4610-99bf-d0f516f3c933;uuid:896dfd5e-43b1-4610-99bf-d0f516f3c933/accepted/C/C.1/vehicles[1];312,25
1;B;Campero/Camioneta;1;;1;11001;2;1;1997;1;;Vehículo No. 1: Campero/Camioneta (1997);uuid:d5e3ade5-c12b-4f4f-b1e4-44b46bd4bcad;uuid:d5e3ade5-c12b-4f4f-b1e4-44b46bd4bcad/accepted/C/C.1/vehicles[1];146,41
1;B;Campero/Camioneta;4;;1;11001;2;1;1971;1;;Vehículo No. 1: Campero/Camioneta (1971);uuid:e7b68d1f-d039-4a4c-b564-44fb8d9cbe5a;uuid:e7b68d1f-d039-4a4c-b564-44fb8d9cbe5a/accepted/C/C.1/vehicles[1];78,79
1;A;Automóvil;1;;2;25290;2;1;2022;1;;Vehículo No. 1: Automóvil (2022);uuid:d0922040-d283-4810-91c6-80404eafb233;uuid:d0922040-d283-4810-91c6-80404eafb233/accepted/C/C.1/vehicles[1];80,04
2;E;Motocicleta;1;;;;2;8;2016;1;;Vehículo No. 2: Motocicleta (2016);uuid:d0922040-d283-4810-91c6-80404eafb233;uuid:d0922040-d283-4810-91c6-80404eafb233/accepted/C/C.1/vehicles[2];80,04
1;A;Automóvil;1;;1;25286;1;1;2014;1;;Vehículo No. 1: Automóvil (2014);uuid:9f1fadae-50fd-4330-b6fe-4e71c6f79e9b;uuid:9f1fadae-50fd-4330-b6fe-4e71c6f79e9b/accepted/C/C.1/vehicles[1];44,88
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:ea7fb9b1-8429-4375-aff2-45924b21161b;uuid:ea7fb9b1-8429-4375-aff2-45924b21161b/accepted/C/C.1/vehicles[1];191,12
1;A;Automóvil;1;;1;11001;2;1;1995;1;;Vehículo No. 1: Automóvil (1995);uuid:b913021e-3ca2-4abc-92ad-6f735654140a;uuid:b913021e-3ca2-4abc-92ad-6f735654140a/accepted/C/C.1/vehicles[1];178,83
1;A;Automóvil;1;;1;11001;2;1;2009;1;;Vehículo No. 1: Automóvil (2009);uuid:19399962-5f7e-40b3-89d2-d54df720febe;uuid:19399962-5f7e-40b3-89d2-d54df720febe/accepted/C/C.1/vehicles[1];186,95
1;A;Automóvil;1;;1;11001;2;1;2010;1;;Vehículo No. 1: Automóvil (2010);uuid:c4b3da97-75c2-4a78-8f5f-43e2f0808b74;uuid:c4b3da97-75c2-4a78-8f5f-43e2f0808b74/accepted/C/C.1/vehicles[1];186,08
1;A;Automóvil;1;;1;11001;2;1;2021;1;;Vehículo No. 1: Automóvil (2021);uuid:8315ade7-9b92-4975-bc3e-8efcebb7297f;uuid:8315ade7-9b92-4975-bc3e-8efcebb7297f/accepted/C/C.1/vehicles[1];223,24
1;A;Automóvil;1;;1;11001;2;1;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:074bc30a-4cfe-471d-97c8-70f834fd303b;uuid:074bc30a-4cfe-471d-97c8-70f834fd303b/accepted/C/C.1/vehicles[1];145,89
1;A;Automóvil;1;;2;13001;2;1;2017;1;;Vehículo No. 1: Automóvil (2017);uuid:3fd53eea-2243-45f5-baca-998e2417cd45;uuid:3fd53eea-2243-45f5-baca-998e2417cd45/accepted/C/C.1/vehicles[1];174,13
1;A;Automóvil;1;;1;11001;2;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:b5de992a-492a-4f92-8e9e-e3126444dadb;uuid:b5de992a-492a-4f92-8e9e-e3126444dadb/accepted/C/C.1/vehicles[1];233,39
1;A;Automóvil;1;;1;25473;2;1;1982;1;;Vehículo No. 1: Automóvil (1982);uuid:c25272c7-61b8-4675-bb3d-2825243e6080;uuid:c25272c7-61b8-4675-bb3d-2825243e6080/accepted/C/C.1/vehicles[1];151,81
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:a8d62b0a-6769-4ff3-92ad-18d0f74e0963;uuid:a8d62b0a-6769-4ff3-92ad-18d0f74e0963/accepted/C/C.1/vehicles[1];151,30
2;A;Automóvil;1;;1;11001;2;1;2012;1;;Vehículo No. 2: Automóvil (2012);uuid:a8d62b0a-6769-4ff3-92ad-18d0f74e0963;uuid:a8d62b0a-6769-4ff3-92ad-18d0f74e0963/accepted/C/C.1/vehicles[2];151,30
1;A;Automóvil;1;;1;11001;2;1;2015;1;;Vehículo No. 1: Automóvil (2015);uuid:7d3d34a6-ed19-4727-988e-55df195f04fc;uuid:7d3d34a6-ed19-4727-988e-55df195f04fc/accepted/C/C.1/vehicles[1];151,98
1;E;Motocicleta;2;;;;2;8;9999;1;;Vehículo No. 1: Motocicleta (9999);uuid:a5f7bc05-fe7d-437c-a30e-5b7dca7e6e3c;uuid:a5f7bc05-fe7d-437c-a30e-5b7dca7e6e3c/accepted/C/C.1/vehicles[1];1,91
1;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 1: Motocicleta (2022);uuid:84a22968-a6f5-415e-9d89-19cad0ef0754;uuid:84a22968-a6f5-415e-9d89-19cad0ef0754/accepted/C/C.1/vehicles[1];1,91
1;A;Automóvil;1;;1;11001;2;1;2016;1;;Vehículo No. 1: Automóvil (2016);uuid:7749697d-de34-4b48-9dfd-61828be8ef78;uuid:7749697d-de34-4b48-9dfd-61828be8ef78/accepted/C/C.1/vehicles[1];129,17
1;A;Automóvil;1;;1;11001;2;1;2017;1;;Vehículo No. 1: Automóvil (2017);uuid:4c30f6ad-80f3-463a-b3b5-ffdee3b6b0bf;uuid:4c30f6ad-80f3-463a-b3b5-ffdee3b6b0bf/accepted/C/C.1/vehicles[1];488,29
1;A;Automóvil;1;;1;11001;2;5;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:ffe8a333-f93b-4a5c-b18a-1cc59fd0ebd4;uuid:ffe8a333-f93b-4a5c-b18a-1cc59fd0ebd4/accepted/C/C.1/vehicles[1];429,18
1;B;Campero/Camioneta;1;;1;11001;2;1;2017;1;;Vehículo No. 1: Campero/Camioneta (2017);uuid:6ffc55c6-59ae-422f-a6df-33657717d2aa;uuid:6ffc55c6-59ae-422f-a6df-33657717d2aa/accepted/C/C.1/vehicles[1];257,04
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:fdf60995-dec2-478e-8890-d4c10700d75c;uuid:fdf60995-dec2-478e-8890-d4c10700d75c/accepted/C/C.1/vehicles[1];145,55
1;A;Automóvil;1;;1;11001;2;1;2017;1;;Vehículo No. 1: Automóvil (2017);uuid:0ce51cb4-b327-4e79-8080-ad8037da39e1;uuid:0ce51cb4-b327-4e79-8080-ad8037da39e1/accepted/C/C.1/vehicles[1];38,00
2;B;Campero/Camioneta;2;;1;11001;2;1;2021;1;;Vehículo No. 2: Campero/Camioneta (2021);uuid:0ce51cb4-b327-4e79-8080-ad8037da39e1;uuid:0ce51cb4-b327-4e79-8080-ad8037da39e1/accepted/C/C.1/vehicles[2];38,00
1;A;Automóvil;1;;1;11001;2;1;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:6c675ab6-a52f-433e-8dce-8aff3656eda6;uuid:6c675ab6-a52f-433e-8dce-8aff3656eda6/accepted/C/C.1/vehicles[1];37,74
2;A;Automóvil;1;;1;11001;2;1;2018;1;;Vehículo No. 2: Automóvil (2018);uuid:6c675ab6-a52f-433e-8dce-8aff3656eda6;uuid:6c675ab6-a52f-433e-8dce-8aff3656eda6/accepted/C/C.1/vehicles[2];37,74
1;A;Automóvil;1;;1;11001;2;1;2014;1;;Vehículo No. 1: Automóvil (2014);uuid:0f6befde-30b3-4059-92c4-622d17fee2ba;uuid:0f6befde-30b3-4059-92c4-622d17fee2ba/accepted/C/C.1/vehicles[1];57,40
1;A;Automóvil;1;;1;11001;1;1;2021;1;;Vehículo No. 1: Automóvil (2021);uuid:718e9ebd-e75a-45ed-bca1-9b6281efcc53;uuid:718e9ebd-e75a-45ed-bca1-9b6281efcc53/accepted/C/C.1/vehicles[1];97,86
1;A;Automóvil;1;;1;11001;1;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:4f310159-004a-4eb7-a326-1ca2ed3eca98;uuid:4f310159-004a-4eb7-a326-1ca2ed3eca98/accepted/C/C.1/vehicles[1];73,95
1;A;Automóvil;1;;1;11001;1;1;2022;1;;Vehículo No. 1: Automóvil (2022);uuid:d6c0b531-a727-43dd-b0e0-42fe8fe3de64;uuid:d6c0b531-a727-43dd-b0e0-42fe8fe3de64/accepted/C/C.1/vehicles[1];73,95
1;A;Automóvil;1;;1;11001;2;1;2012;1;;Vehículo No. 1: Automóvil (2012);uuid:bf0a36f3-864e-46f2-980b-e523bacbff23;uuid:bf0a36f3-864e-46f2-980b-e523bacbff23/accepted/C/C.1/vehicles[1];257,45
1;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 1: Motocicleta (2022);uuid:da3acbfa-ae21-4980-b6e8-e4a480d19909;uuid:da3acbfa-ae21-4980-b6e8-e4a480d19909/accepted/C/C.1/vehicles[1];215,67
2;E;Motocicleta;1;;;;2;8;2023;1;;Vehículo No. 2: Motocicleta (2023);uuid:da3acbfa-ae21-4980-b6e8-e4a480d19909;uuid:da3acbfa-ae21-4980-b6e8-e4a480d19909/accepted/C/C.1/vehicles[2];215,67
1;A;Automóvil;1;;2;76001;2;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:ef16985e-8176-4726-a4ab-0df4c91eb0e9;uuid:ef16985e-8176-4726-a4ab-0df4c91eb0e9/accepted/C/C.1/vehicles[1];231,42
2;E;Motocicleta;1;;;;2;8;2018;1;;Vehículo No. 2: Motocicleta (2018);uuid:ef16985e-8176-4726-a4ab-0df4c91eb0e9;uuid:ef16985e-8176-4726-a4ab-0df4c91eb0e9/accepted/C/C.1/vehicles[2];231,42
1;A;Automóvil;1;;1;11001;2;1;2021;1;;Vehículo No. 1: Automóvil (2021);uuid:34eada28-e389-4643-9ab0-14b95dc61f1a;uuid:34eada28-e389-4643-9ab0-14b95dc61f1a/accepted/C/C.1/vehicles[1];263,37
2;E;Motocicleta;1;;;;2;8;2016;1;;Vehículo No. 2: Motocicleta (2016);uuid:34eada28-e389-4643-9ab0-14b95dc61f1a;uuid:34eada28-e389-4643-9ab0-14b95dc61f1a/accepted/C/C.1/vehicles[2];263,37
1;E;Motocicleta;1;;;;2;8;2023;1;;Vehículo No. 1: Motocicleta (2023);uuid:53800e44-0a65-4e41-b7f9-21265e1c8f43;uuid:53800e44-0a65-4e41-b7f9-21265e1c8f43/accepted/C/C.1/vehicles[1];2,07
1;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 1: Motocicleta (2020);uuid:77fa7923-f694-4572-ad65-466fa78fa980;uuid:77fa7923-f694-4572-ad65-466fa78fa980/accepted/C/C.1/vehicles[1];128,44
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:b25173ce-7676-486f-97a0-a84cec3c412d;uuid:b25173ce-7676-486f-97a0-a84cec3c412d/accepted/C/C.1/vehicles[1];2,06
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:f13833ab-ca05-4a5f-aad3-663f470d1b88;uuid:f13833ab-ca05-4a5f-aad3-663f470d1b88/accepted/C/C.1/vehicles[1];417,17
1;A;Automóvil;1;;1;11001;2;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:95f590b3-a012-4e1e-b5e8-7de251b4f3d0;uuid:95f590b3-a012-4e1e-b5e8-7de251b4f3d0/accepted/C/C.1/vehicles[1];582,37
2;A;Automóvil;1;;1;11001;2;1;9999;1;;Vehículo No. 2: Automóvil (9999);uuid:95f590b3-a012-4e1e-b5e8-7de251b4f3d0;uuid:95f590b3-a012-4e1e-b5e8-7de251b4f3d0/accepted/C/C.1/vehicles[2];582,37
1;A;Automóvil;1;;1;11001;2;1;2015;1;;Vehículo No. 1: Automóvil (2015);uuid:b21cdba9-f1ef-4eeb-81a1-794482f774dd;uuid:b21cdba9-f1ef-4eeb-81a1-794482f774dd/accepted/C/C.1/vehicles[1];124,90
1;A;Automóvil;6;;1;11001;2;3;2024;1;;Vehículo No. 1: Automóvil (2024);uuid:9b12ce79-7762-4435-a4bb-ac1f28558821;uuid:9b12ce79-7762-4435-a4bb-ac1f28558821/accepted/C/C.1/vehicles[1];430,86
2;A;Automóvil;6;;1;11001;2;3;2021;1;;Vehículo No. 2: Automóvil (2021);uuid:9b12ce79-7762-4435-a4bb-ac1f28558821;uuid:9b12ce79-7762-4435-a4bb-ac1f28558821/accepted/C/C.1/vehicles[2];430,86
1;I;Camión;2;;1;25754;1;1;2018;1;;Vehículo No. 1: Camión (2018);uuid:70e7908c-0af3-4cfd-bafe-a364eb73d094;uuid:70e7908c-0af3-4cfd-bafe-a364eb73d094/accepted/C/C.1/vehicles[1];63,03
1;A;Automóvil;1;;1;11001;2;1;1964;1;;Vehículo No. 1: Automóvil (1964);uuid:55433e5c-4701-4bd7-8d35-f858564a9e99;uuid:55433e5c-4701-4bd7-8d35-f858564a9e99/accepted/C/C.1/vehicles[1];252,97
1;A;Automóvil;1;;1;11001;2;1;2021;1;;Vehículo No. 1: Automóvil (2021);uuid:aa55a8b6-1f21-4e73-9e7d-25a195934428;uuid:aa55a8b6-1f21-4e73-9e7d-25a195934428/accepted/C/C.1/vehicles[1];145,62
1;A;Automóvil;1;;1;25175;2;1;2021;1;;Vehículo No. 1: Automóvil (2021);uuid:8f8bc392-747f-4b5f-99fd-1cd773b10b13;uuid:8f8bc392-747f-4b5f-99fd-1cd773b10b13/accepted/C/C.1/vehicles[1];460,32
2;B;Campero/Camioneta;1;;1;11001;2;1;2018;1;;Vehículo No. 2: Campero/Camioneta (2018);uuid:8f8bc392-747f-4b5f-99fd-1cd773b10b13;uuid:8f8bc392-747f-4b5f-99fd-1cd773b10b13/accepted/C/C.1/vehicles[2];460,32
1;A;Automóvil;1;;1;25473;2;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:4e2936de-a495-4f17-9d0b-45ec307efe5b;uuid:4e2936de-a495-4f17-9d0b-45ec307efe5b/accepted/C/C.1/vehicles[1];430,86
1;A;Automóvil;1;;1;11001;2;1;2021;1;;Vehículo No. 1: Automóvil (2021);uuid:a77f6fed-5642-427a-b954-1340d34df3c1;uuid:a77f6fed-5642-427a-b954-1340d34df3c1/accepted/C/C.1/vehicles[1];57,64
1;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 1: Motocicleta (2022);uuid:1a8e6c71-28ba-4b37-957c-4f076c3f399a;uuid:1a8e6c71-28ba-4b37-957c-4f076c3f399a/accepted/C/C.1/vehicles[1];133,68
1;A;Automóvil;1;;1;11001;2;1;2005;1;;Vehículo No. 1: Automóvil (2005);uuid:80cc1b7f-7c5f-48a8-9ce7-83f151635b46;uuid:80cc1b7f-7c5f-48a8-9ce7-83f151635b46/accepted/C/C.1/vehicles[1];59,55
1;A;Automóvil;1;;1;25126;2;1;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:7972cc8d-dc03-4a51-9d80-4646c2641646;uuid:7972cc8d-dc03-4a51-9d80-4646c2641646/accepted/C/C.1/vehicles[1];144,12
1;A;Automóvil;1;;1;11001;2;1;2008;1;;Vehículo No. 1: Automóvil (2008);uuid:629ae19e-9749-420b-9cd3-cd97ef032306;uuid:629ae19e-9749-420b-9cd3-cd97ef032306/accepted/C/C.1/vehicles[1];183,62
1;A;Automóvil;1;;1;11001;2;1;2012;1;;Vehículo No. 1: Automóvil (2012);uuid:d982c6b8-c3dc-4ffd-82ea-c7f723ec1341;uuid:d982c6b8-c3dc-4ffd-82ea-c7f723ec1341/accepted/C/C.1/vehicles[1];65,02
2;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 2: Automóvil (2019);uuid:d982c6b8-c3dc-4ffd-82ea-c7f723ec1341;uuid:d982c6b8-c3dc-4ffd-82ea-c7f723ec1341/accepted/C/C.1/vehicles[2];65,02
1;A;Automóvil;1;;1;11001;2;1;2008;1;;Vehículo No. 1: Automóvil (2008);uuid:b7bd52b6-2864-43f6-a4a5-4efebfe9d5cf;uuid:b7bd52b6-2864-43f6-a4a5-4efebfe9d5cf/accepted/C/C.1/vehicles[1];189,62
1;A;Automóvil;1;;1;11001;2;1;2011;1;;Vehículo No. 1: Automóvil (2011);uuid:30f6de66-189c-4757-add7-e03642f4106d;uuid:30f6de66-189c-4757-add7-e03642f4106d/accepted/C/C.1/vehicles[1];193,71
1;D;Automóvil o camioneta de servicio especial;1;;1;11001;1;1;2014;1;;Vehículo No. 1: Automóvil o camioneta de servicio especial (2014);uuid:ec70211b-202a-4c74-ae35-e3e755879df4;uuid:ec70211b-202a-4c74-ae35-e3e755879df4/accepted/C/C.1/vehicles[1];247,57
1;A;Automóvil;1;;1;11001;2;1;2008;1;;Vehículo No. 1: Automóvil (2008);uuid:62d63fd9-31c3-4899-a079-a3bf3a8ba8fb;uuid:62d63fd9-31c3-4899-a079-a3bf3a8ba8fb/accepted/C/C.1/vehicles[1];56,63
1;A;Automóvil;1;;1;11001;2;1;2014;1;;Vehículo No. 1: Automóvil (2014);uuid:ac7cd49c-7bf6-4f18-964d-9e62d8828f28;uuid:ac7cd49c-7bf6-4f18-964d-9e62d8828f28/accepted/C/C.1/vehicles[1];64,96
1;A;Automóvil;1;;1;11001;2;1;2022;1;;Vehículo No. 1: Automóvil (2022);uuid:d991f78c-3a17-4c43-afe6-c3ff6e8d55ca;uuid:d991f78c-3a17-4c43-afe6-c3ff6e8d55ca/accepted/C/C.1/vehicles[1];422,90
1;A;Automóvil;1;;2;15001;2;1;2021;1;;Vehículo No. 1: Automóvil (2021);uuid:8f61e44e-837a-4666-96b7-e81f0bd7750c;uuid:8f61e44e-837a-4666-96b7-e81f0bd7750c/accepted/C/C.1/vehicles[1];431,37
1;A;Automóvil;1;;1;11001;2;5;2017;1;;Vehículo No. 1: Automóvil (2017);uuid:0c4587be-ffbe-490e-8606-47fd25a1815c;uuid:0c4587be-ffbe-490e-8606-47fd25a1815c/accepted/C/C.1/vehicles[1];187,71
1;A;Automóvil;1;;1;11001;2;1;1995;1;;Vehículo No. 1: Automóvil (1995);uuid:88f4a1cc-2eaa-4a0c-81ca-7a454ac50600;uuid:88f4a1cc-2eaa-4a0c-81ca-7a454ac50600/accepted/C/C.1/vehicles[1];59,83
2;A;Automóvil;1;;1;11001;2;1;2012;1;;Vehículo No. 2: Automóvil (2012);uuid:88f4a1cc-2eaa-4a0c-81ca-7a454ac50600;uuid:88f4a1cc-2eaa-4a0c-81ca-7a454ac50600/accepted/C/C.1/vehicles[2];59,83
1;A;Automóvil;1;;1;11001;2;1;2015;1;;Vehículo No. 1: Automóvil (2015);uuid:80c72095-6e62-45b8-9a48-8d4963f371d9;uuid:80c72095-6e62-45b8-9a48-8d4963f371d9/accepted/C/C.1/vehicles[1];437,97
1;A;Automóvil;1;;1;11001;2;5;2017;1;;Vehículo No. 1: Automóvil (2017);uuid:4d556152-2e97-43d7-81e3-8380f038f380;uuid:4d556152-2e97-43d7-81e3-8380f038f380/accepted/C/C.1/vehicles[1];430,19
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:b15032dc-72a2-4841-893d-d9d3d3f5ca92;uuid:b15032dc-72a2-4841-893d-d9d3d3f5ca92/accepted/C/C.1/vehicles[1];429,69
1;B;Campero/Camioneta;2;;1;11001;2;6;1979;1;;Vehículo No. 1: Campero/Camioneta (1979);uuid:5037a394-8e7a-43b7-8f93-3930e97cb51f;uuid:5037a394-8e7a-43b7-8f93-3930e97cb51f/accepted/C/C.1/vehicles[1];224,83
1;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 1: Motocicleta (9999);uuid:b219b42b-cde0-4b88-b341-6c65755ecbe0;uuid:b219b42b-cde0-4b88-b341-6c65755ecbe0/accepted/C/C.1/vehicles[1];155,49
1;A;Automóvil;1;;1;11001;2;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:601462f8-6050-4b1e-8c97-8f18f65633c1;uuid:601462f8-6050-4b1e-8c97-8f18f65633c1/accepted/C/C.1/vehicles[1];183,77
1;A;Automóvil;1;;1;11001;2;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:714551f0-8b2c-462c-94ad-fce3d19182ff;uuid:714551f0-8b2c-462c-94ad-fce3d19182ff/accepted/C/C.1/vehicles[1];180,85
1;A;Automóvil;1;;1;11001;2;1;2010;1;;Vehículo No. 1: Automóvil (2010);uuid:defdf8de-538d-4323-ae34-51241f16d992;uuid:defdf8de-538d-4323-ae34-51241f16d992/accepted/C/C.1/vehicles[1];2,01
1;A;Automóvil;1;;2;17001;1;1;2018;1;;Vehículo No. 1: Automóvil (2018);uuid:3e9d15ef-6bc4-4d7d-a255-e9f094c7d1b0;uuid:3e9d15ef-6bc4-4d7d-a255-e9f094c7d1b0/accepted/C/C.1/vehicles[1];26,58
